,path,source,actor,gender,emotion,emotion_lb
769,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-03-02-01-01-13.wav,Ravdess,13,male,3,happy
770,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-07-01-02-02-13.wav,Ravdess,13,male,7,disgust
771,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-07-01-01-02-13.wav,Ravdess,13,male,7,disgust
772,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-04-02-02-02-13.wav,Ravdess,13,male,4,sad
773,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-08-02-02-02-13.wav,Ravdess,13,male,8,surprised
774,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-08-01-02-02-13.wav,Ravdess,13,male,8,surprised
775,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-08-02-02-01-13.wav,Ravdess,13,male,8,surprised
776,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-08-01-02-01-13.wav,Ravdess,13,male,8,surprised
777,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-08-02-01-01-13.wav,Ravdess,13,male,8,surprised
778,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-08-01-01-02-13.wav,Ravdess,13,male,8,surprised
779,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_13/03-01-08-02-01-02-13.wav,Ravdess,13,male,8,surprised
780,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-06-01-01-01-14.wav,Ravdess,14,female,6,fearful
781,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-06-02-02-02-14.wav,Ravdess,14,female,6,fearful
782,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-05-02-01-01-14.wav,Ravdess,14,female,5,angry
783,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-03-02-01-02-14.wav,Ravdess,14,female,3,happy
784,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-07-02-02-01-14.wav,Ravdess,14,female,7,disgust
785,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-04-02-02-02-14.wav,Ravdess,14,female,4,sad
786,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-04-02-01-02-14.wav,Ravdess,14,female,4,sad
787,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-04-02-01-01-14.wav,Ravdess,14,female,4,sad
788,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-01-01-02-02-14.wav,Ravdess,14,female,1,neutral
789,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-05-02-02-01-14.wav,Ravdess,14,female,5,angry
790,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-06-02-02-01-14.wav,Ravdess,14,female,6,fearful
791,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-03-02-02-02-14.wav,Ravdess,14,female,3,happy
792,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-04-01-01-02-14.wav,Ravdess,14,female,4,sad
793,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-04-01-02-02-14.wav,Ravdess,14,female,4,sad
794,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-02-01-02-01-14.wav,Ravdess,14,female,2,calm
795,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-03-01-02-02-14.wav,Ravdess,14,female,3,happy
796,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-03-01-01-02-14.wav,Ravdess,14,female,3,happy
797,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-04-01-01-01-14.wav,Ravdess,14,female,4,sad
798,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-07-02-01-02-14.wav,Ravdess,14,female,7,disgust
799,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-03-01-02-01-14.wav,Ravdess,14,female,3,happy
800,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-05-01-02-01-14.wav,Ravdess,14,female,5,angry
801,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-06-02-01-02-14.wav,Ravdess,14,female,6,fearful
802,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-06-02-01-01-14.wav,Ravdess,14,female,6,fearful
803,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-02-01-02-02-14.wav,Ravdess,14,female,2,calm
804,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-01-01-01-01-14.wav,Ravdess,14,female,1,neutral
805,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-02-01-01-02-14.wav,Ravdess,14,female,2,calm
806,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-06-01-02-02-14.wav,Ravdess,14,female,6,fearful
807,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-07-01-02-02-14.wav,Ravdess,14,female,7,disgust
808,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-07-01-02-01-14.wav,Ravdess,14,female,7,disgust
809,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-02-01-01-01-14.wav,Ravdess,14,female,2,calm
810,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-05-01-02-02-14.wav,Ravdess,14,female,5,angry
811,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-03-02-01-01-14.wav,Ravdess,14,female,3,happy
812,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-07-02-01-01-14.wav,Ravdess,14,female,7,disgust
813,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-05-02-01-02-14.wav,Ravdess,14,female,5,angry
814,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-07-01-01-02-14.wav,Ravdess,14,female,7,disgust
815,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-07-01-01-01-14.wav,Ravdess,14,female,7,disgust
816,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-01-01-02-01-14.wav,Ravdess,14,female,1,neutral
817,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-05-01-01-01-14.wav,Ravdess,14,female,5,angry
818,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-02-02-02-02-14.wav,Ravdess,14,female,2,calm
819,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-01-01-01-02-14.wav,Ravdess,14,female,1,neutral
820,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-05-02-02-02-14.wav,Ravdess,14,female,5,angry
821,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-02-02-02-01-14.wav,Ravdess,14,female,2,calm
822,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-02-02-01-02-14.wav,Ravdess,14,female,2,calm
823,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-02-02-01-01-14.wav,Ravdess,14,female,2,calm
824,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-04-02-02-01-14.wav,Ravdess,14,female,4,sad
825,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-06-01-01-02-14.wav,Ravdess,14,female,6,fearful
826,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-05-01-01-02-14.wav,Ravdess,14,female,5,angry
827,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-03-02-02-01-14.wav,Ravdess,14,female,3,happy
828,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-04-01-02-01-14.wav,Ravdess,14,female,4,sad
829,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-03-01-01-01-14.wav,Ravdess,14,female,3,happy
830,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-06-01-02-01-14.wav,Ravdess,14,female,6,fearful
831,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-08-01-01-01-14.wav,Ravdess,14,female,8,surprised
832,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-08-01-02-01-14.wav,Ravdess,14,female,8,surprised
833,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-08-02-01-01-14.wav,Ravdess,14,female,8,surprised
834,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-07-02-02-02-14.wav,Ravdess,14,female,7,disgust
835,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-08-02-01-02-14.wav,Ravdess,14,female,8,surprised
836,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-08-01-02-02-14.wav,Ravdess,14,female,8,surprised
837,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-08-02-02-02-14.wav,Ravdess,14,female,8,surprised
838,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-08-02-02-01-14.wav,Ravdess,14,female,8,surprised
839,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_14/03-01-08-01-01-02-14.wav,Ravdess,14,female,8,surprised
840,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-05-01-02-01-15.wav,Ravdess,15,male,5,angry
841,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-03-02-01-02-15.wav,Ravdess,15,male,3,happy
842,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-03-01-01-02-15.wav,Ravdess,15,male,3,happy
843,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-06-02-01-01-15.wav,Ravdess,15,male,6,fearful
844,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-04-01-02-01-15.wav,Ravdess,15,male,4,sad
845,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-02-01-02-02-15.wav,Ravdess,15,male,2,calm
846,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-01-01-02-02-15.wav,Ravdess,15,male,1,neutral
847,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-05-02-02-01-15.wav,Ravdess,15,male,5,angry
848,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-04-02-01-02-15.wav,Ravdess,15,male,4,sad
849,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-03-01-01-01-15.wav,Ravdess,15,male,3,happy
850,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-05-01-01-02-15.wav,Ravdess,15,male,5,angry
851,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-05-01-02-02-15.wav,Ravdess,15,male,5,angry
852,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-04-02-01-01-15.wav,Ravdess,15,male,4,sad
853,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-04-01-01-01-15.wav,Ravdess,15,male,4,sad
854,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-02-01-01-01-15.wav,Ravdess,15,male,2,calm
855,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-02-01-01-02-15.wav,Ravdess,15,male,2,calm
856,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-03-02-01-01-15.wav,Ravdess,15,male,3,happy
857,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-05-02-01-01-15.wav,Ravdess,15,male,5,angry
858,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-02-02-02-01-15.wav,Ravdess,15,male,2,calm
859,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-03-01-02-01-15.wav,Ravdess,15,male,3,happy
860,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-05-02-02-02-15.wav,Ravdess,15,male,5,angry
861,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-06-01-02-02-15.wav,Ravdess,15,male,6,fearful
862,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-06-02-02-01-15.wav,Ravdess,15,male,6,fearful
863,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-03-01-02-02-15.wav,Ravdess,15,male,3,happy
864,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-03-02-02-02-15.wav,Ravdess,15,male,3,happy
865,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-04-01-01-02-15.wav,Ravdess,15,male,4,sad
866,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-03-02-02-01-15.wav,Ravdess,15,male,3,happy
867,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-06-01-01-02-15.wav,Ravdess,15,male,6,fearful
868,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-04-01-02-02-15.wav,Ravdess,15,male,4,sad
869,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-01-01-02-01-15.wav,Ravdess,15,male,1,neutral
870,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-06-02-01-02-15.wav,Ravdess,15,male,6,fearful
871,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-06-02-02-02-15.wav,Ravdess,15,male,6,fearful
872,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-07-01-01-02-15.wav,Ravdess,15,male,7,disgust
873,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-02-02-02-02-15.wav,Ravdess,15,male,2,calm
874,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-05-02-01-02-15.wav,Ravdess,15,male,5,angry
875,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-02-01-02-01-15.wav,Ravdess,15,male,2,calm
876,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-01-01-01-01-15.wav,Ravdess,15,male,1,neutral
877,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-07-01-01-01-15.wav,Ravdess,15,male,7,disgust
878,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-02-02-01-01-15.wav,Ravdess,15,male,2,calm
879,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-06-01-02-01-15.wav,Ravdess,15,male,6,fearful
880,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-05-01-01-01-15.wav,Ravdess,15,male,5,angry
881,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-04-02-02-02-15.wav,Ravdess,15,male,4,sad
882,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-06-01-01-01-15.wav,Ravdess,15,male,6,fearful
883,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-02-02-01-02-15.wav,Ravdess,15,male,2,calm
884,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-04-02-02-01-15.wav,Ravdess,15,male,4,sad
885,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-01-01-01-02-15.wav,Ravdess,15,male,1,neutral
886,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-07-01-02-02-15.wav,Ravdess,15,male,7,disgust
887,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-07-02-02-02-15.wav,Ravdess,15,male,7,disgust
888,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-08-02-01-02-15.wav,Ravdess,15,male,8,surprised
889,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-08-01-02-01-15.wav,Ravdess,15,male,8,surprised
890,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-07-02-02-01-15.wav,Ravdess,15,male,7,disgust
891,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-08-01-01-02-15.wav,Ravdess,15,male,8,surprised
892,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-07-02-01-02-15.wav,Ravdess,15,male,7,disgust
893,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-08-02-02-01-15.wav,Ravdess,15,male,8,surprised
894,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-07-02-01-01-15.wav,Ravdess,15,male,7,disgust
895,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-07-01-02-01-15.wav,Ravdess,15,male,7,disgust
896,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-08-02-01-01-15.wav,Ravdess,15,male,8,surprised
897,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-08-01-01-01-15.wav,Ravdess,15,male,8,surprised
898,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-08-01-02-02-15.wav,Ravdess,15,male,8,surprised
899,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_15/03-01-08-02-02-02-15.wav,Ravdess,15,male,8,surprised
900,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-01-01-01-01-16.wav,Ravdess,16,female,1,neutral
901,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-06-01-02-02-16.wav,Ravdess,16,female,6,fearful
902,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-04-01-02-02-16.wav,Ravdess,16,female,4,sad
903,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-02-01-01-01-16.wav,Ravdess,16,female,2,calm
904,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-03-02-02-02-16.wav,Ravdess,16,female,3,happy
905,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-06-01-02-01-16.wav,Ravdess,16,female,6,fearful
906,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-03-01-02-01-16.wav,Ravdess,16,female,3,happy
907,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-02-02-02-02-16.wav,Ravdess,16,female,2,calm
908,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-03-02-01-02-16.wav,Ravdess,16,female,3,happy
909,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-05-02-01-01-16.wav,Ravdess,16,female,5,angry
910,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-02-01-02-01-16.wav,Ravdess,16,female,2,calm
911,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-02-02-01-02-16.wav,Ravdess,16,female,2,calm
912,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-01-01-02-01-16.wav,Ravdess,16,female,1,neutral
913,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-03-01-01-01-16.wav,Ravdess,16,female,3,happy
914,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-04-01-01-01-16.wav,Ravdess,16,female,4,sad
915,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-04-01-01-02-16.wav,Ravdess,16,female,4,sad
916,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-06-01-01-02-16.wav,Ravdess,16,female,6,fearful
917,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-04-02-02-01-16.wav,Ravdess,16,female,4,sad
918,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-04-02-01-02-16.wav,Ravdess,16,female,4,sad
919,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-05-02-02-01-16.wav,Ravdess,16,female,5,angry
920,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-03-01-01-02-16.wav,Ravdess,16,female,3,happy
921,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-05-01-01-02-16.wav,Ravdess,16,female,5,angry
922,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-02-02-01-01-16.wav,Ravdess,16,female,2,calm
923,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-04-02-02-02-16.wav,Ravdess,16,female,4,sad
924,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-05-01-02-01-16.wav,Ravdess,16,female,5,angry
925,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-02-01-01-02-16.wav,Ravdess,16,female,2,calm
926,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-06-01-01-01-16.wav,Ravdess,16,female,6,fearful
927,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-02-02-02-01-16.wav,Ravdess,16,female,2,calm
928,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-03-02-02-01-16.wav,Ravdess,16,female,3,happy
929,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-05-02-02-02-16.wav,Ravdess,16,female,5,angry
930,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-03-02-01-01-16.wav,Ravdess,16,female,3,happy
931,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-02-01-02-02-16.wav,Ravdess,16,female,2,calm
932,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-01-01-01-02-16.wav,Ravdess,16,female,1,neutral
933,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-05-02-01-02-16.wav,Ravdess,16,female,5,angry
934,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-06-02-01-01-16.wav,Ravdess,16,female,6,fearful
935,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-04-01-02-01-16.wav,Ravdess,16,female,4,sad
936,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-03-01-02-02-16.wav,Ravdess,16,female,3,happy
937,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-05-01-02-02-16.wav,Ravdess,16,female,5,angry
938,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-05-01-01-01-16.wav,Ravdess,16,female,5,angry
939,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-04-02-01-01-16.wav,Ravdess,16,female,4,sad
940,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-01-01-02-02-16.wav,Ravdess,16,female,1,neutral
941,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-08-02-01-02-16.wav,Ravdess,16,female,8,surprised
942,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-07-02-01-02-16.wav,Ravdess,16,female,7,disgust
943,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-08-02-02-02-16.wav,Ravdess,16,female,8,surprised
944,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-08-01-01-02-16.wav,Ravdess,16,female,8,surprised
945,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-07-01-02-02-16.wav,Ravdess,16,female,7,disgust
946,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-06-02-01-02-16.wav,Ravdess,16,female,6,fearful
947,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-06-02-02-01-16.wav,Ravdess,16,female,6,fearful
948,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-06-02-02-02-16.wav,Ravdess,16,female,6,fearful
949,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-08-02-02-01-16.wav,Ravdess,16,female,8,surprised
950,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-07-02-02-01-16.wav,Ravdess,16,female,7,disgust
951,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-07-02-02-02-16.wav,Ravdess,16,female,7,disgust
952,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-07-01-01-01-16.wav,Ravdess,16,female,7,disgust
953,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-07-02-01-01-16.wav,Ravdess,16,female,7,disgust
954,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-08-01-02-02-16.wav,Ravdess,16,female,8,surprised
955,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-07-01-01-02-16.wav,Ravdess,16,female,7,disgust
956,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-08-02-01-01-16.wav,Ravdess,16,female,8,surprised
957,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-08-01-02-01-16.wav,Ravdess,16,female,8,surprised
958,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-08-01-01-01-16.wav,Ravdess,16,female,8,surprised
959,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_16/03-01-07-01-02-01-16.wav,Ravdess,16,female,7,disgust
960,/content/gdrive/MyDrive/SYDE 522 - Team Project/Code/data/Actor_17/03-01-03-01-01-02-17.wav,Ravdess,17,male,3,happy
